/SiMCosta RJ-2
/latitude = -22.93198
/longitude = -43.14788
/depth = 15
/L1 data 
/missing = NULL
/Acknowledging or Crediting SiMCosta as Information Source : (Product or data name) courtesy of the Brazilian Coastal Monitoring System - SiMCosta  (www.simcosta.furg.br), Universidade Federal do Rio Grande - FURG./Disclaimer: All products published on this website are not intended to be used for navigational or operational purposes.
/*Magnetic Declination Reference: Chulliat, A., S. Macmillan, P. Alken, C. Beggan, M. Nair, B. Hamilton, A. Woods, V. Ridley, S. Maus and A. Thomson, 2014. The US/UK World Magnetic Model for 2015-2020, NOAA National Geophysical Data Center, Boulder, CO, doi: 10.7289/V5TH8JNW
/Anemometer measuring height: 3.0m


/Parameters:
/Avg_Air_Press: Average Air Pressure (mbar)
/Avg_Wnd_Sp: Wind Speed (m/s)
/Avg_Hmt: Average Humidity Point (%)
/Avg_Air_Tmp: Average Air Temperature (°C)
/Avg_Sol_Rad: Average Solar Radiation Reading (W/m²)
/Avg_Wnd_Dir_N: Wind Direction, true north reference (°)

/Missing = NULL
/YEAR MONTH DAY HOUR MINUTE SECOND = Date/Time Data Acquisition (UTC)
YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,Avg_Air_Press,Avg_Wnd_Sp,Avg_Hmt,Avg_Air_Tmp,Avg_Sol_Rad,Avg_Wnd_Dir_N
2016,6,18,5,55,0,1018.1,2.6,83.9,20.2,38.14,356.362
2016,6,18,6,25,0,1018.02,2.5,85.6,20,37.3,11.362
2016,6,18,6,55,0,1018.02,3.2,86.2,20.1,37.45,352.362
2016,6,18,7,25,0,1017.94,3.8,85.9,19.7,37.89,354.362
2016,6,18,7,55,0,1017.8,3.9,86.1,19.5,37.9,1.362
2016,6,18,8,25,0,1017.97,3.7,85.4,19.4,38.2,4.362
2016,6,18,8,55,0,1018.3,3.9,86.9,19.3,37.33,7.362
2016,6,18,9,25,0,1018.53,3.5,85.7,19.1,37.6,13.362
2016,6,18,9,55,0,1019.15,1.7,86.4,19.2,44.16,309.362
2016,6,18,10,25,0,1019.71,1.7,86.4,19.4,104.36,358.362
2016,6,18,10,55,0,1020.08,1.4,86.1,19.8,198.65,354.362
2016,6,18,11,25,0,1020.53,1.9,85.7,20.1,284.38,3.362
2016,6,18,11,55,0,1021.02,2.5,86.5,20.3,367.22,350.362
2016,6,18,12,25,0,1021.35,2.5,86.9,20.2,382.27,349.362
2016,6,18,12,55,0,1021.63,2.6,86.5,20.4,454.48,349.362
2016,6,18,13,25,0,1021.85,1.1,83.5,20.8,568.98,40.362
2016,6,18,13,55,0,1021.96,0.9,81.8,21.4,591.1,270.362
2016,6,18,14,25,0,1021.77,4.3,81.1,20.9,391.71,196.362
2016,6,18,14,55,0,1021.56,5.8,79.9,20.6,322.69,212.362
2016,6,18,15,25,0,1021.25,6.3,80.6,20.5,287.8,218.362
2016,6,18,15,55,0,1020.77,6.9,80.4,20.4,304.67,224.362
2016,6,18,16,25,0,1020.47,6.1,79.4,20.5,254.57,215.362
2016,6,18,16,55,0,1020.19,6.4,78.1,20.5,264.2,211.362
2016,6,18,17,25,0,1019.97,6.7,77.6,20.6,213.29,212.362
2016,6,18,17,55,0,1019.95,5.9,76.7,20.7,188.65,212.362
2016,6,18,18,25,0,1020.1,6.6,78.8,20.5,135.3,208.362
2016,6,18,18,55,0,1020.23,6.3,81,20.3,121.7,204.362
2016,6,18,19,25,0,1020.5,5.4,78.7,20.5,95.22,209.362
2016,6,18,19,55,0,1020.86,5.1,77.6,20.5,63.79,211.362
2016,6,18,20,25,0,1021.21,5.3,78.8,20.5,42.76,211.362
2016,6,18,20,55,0,1021.59,5,79.5,20.5,37.11,180.362
2016,6,18,21,25,0,1021.73,5.9,79.4,20.3,38.54,208.362
2016,6,18,21,55,0,1022.21,3.7,77,20.6,38.61,229.362
2016,6,18,22,25,0,1022.66,1.6,77.2,20.6,38.05,215.362
2016,6,18,22,55,0,1022.88,3.7,77.9,20.7,37.32,242.362
2016,6,18,23,25,0,1022.97,4.5,79.2,20.5,37.1,242.362
2016,6,18,23,55,0,1023.1,4.3,80.7,20.5,37.86,247.362
2016,6,19,0,25,0,1023.12,4.8,82.3,20.4,37.25,249.361
2016,6,19,0,55,0,1023.29,4.3,84.8,20.3,36.91,230.361
2016,6,19,1,25,0,1023.38,1.3,85.6,20,36.63,198.361
2016,6,19,1,55,0,1023.25,2,84.5,20.1,36.36,206.361
2016,6,19,2,25,0,1022.87,1.5,85.2,20,36.01,216.361
2016,6,19,2,55,0,1022.85,0.6,85.4,20,36.07,118.361
2016,6,19,3,25,0,1022.71,1.2,85.4,20,35.77,87.361
2016,6,19,3,55,0,1022.53,1.2,85.6,20.1,35.24,72.361
2016,6,19,4,25,0,1022.3,1.2,86.6,20,34.79,129.361
2016,6,19,4,55,0,1022.07,0.8,86.6,19.9,35.08,122.361
2016,6,19,5,25,0,1021.87,1.1,87.2,19.9,34.77,99.361
2016,6,19,5,55,0,1021.63,1.6,87.5,19.9,34.85,130.361
2016,6,19,6,25,0,1021.55,1.7,87.2,19.9,35.88,132.361
2016,6,19,6,55,0,1021.38,1.6,88.7,19.8,34.88,126.361
2016,6,19,7,25,0,1021.35,1.9,89.5,19.8,35.2,136.361
2016,6,19,7,55,0,1021.41,0.8,88.5,19.7,35.93,224.361
2016,6,19,8,25,0,1021.35,0.8,87.6,19.8,36.51,308.361
2016,6,19,8,55,0,1021.6,1.4,87.4,19.9,36.28,10.361
2016,6,19,9,25,0,1022.03,2.1,87.4,19.9,36.18,348.361
2016,6,19,9,55,0,1022.25,1.8,87.1,19.8,38.15,29.361
2016,6,19,10,25,0,1022.49,1.2,86.6,19.7,48.17,45.361
2016,6,19,10,55,0,1022.78,1.3,86.2,19.9,72.04,29.361
2016,6,19,11,25,0,1023.04,1.8,86.6,19.9,124.55,51.361
2016,6,19,11,55,0,1023.37,1.9,86.1,20,180.78,47.361
2016,6,19,12,25,0,1023.47,1.2,85.2,20.3,259.41,66.361
2016,6,19,12,55,0,1023.54,0.7,83.7,20.7,328.04,57.361
2016,6,19,13,25,0,1023.35,1.5,82.5,21.3,581.88,128.361
2016,6,19,13,55,0,1023.08,2.6,86.4,20.8,634.8,142.361
2016,6,19,14,25,0,1022.7,3,87.7,20.6,679.26,157.361
2016,6,19,14,55,0,1022.33,4.4,87.8,20.5,455.28,165.361
2016,6,19,15,25,0,1021.93,5,89.1,20.5,323.81,170.361
2016,6,19,15,55,0,1021.49,5,88.1,20.3,429.58,161.361
2016,6,19,16,25,0,1020.84,4.5,88.3,20.3,423.31,168.361
2016,6,19,16,55,0,1020.8,5.3,89.8,20,406.86,171.361
2016,6,19,17,25,0,1020.6,5.3,90.1,19.9,332.65,181.361
2016,6,19,17,55,0,1020.3,5.1,89.4,19.9,323.47,181.361
2016,6,19,18,25,0,1020.26,5.3,87.7,19.9,443.66,172.361
2016,6,19,18,55,0,1020.34,5.3,87.3,19.9,288.13,171.361
2016,6,19,19,25,0,1020.26,4.6,87.6,19.7,218.75,165.361
2016,6,19,19,55,0,1020.27,4.5,87.2,19.8,109.9,159.361
2016,6,19,20,25,0,1020.26,3.8,86.6,19.7,49.72,149.361
2016,6,19,20,55,0,1020.49,3.7,85.6,19.6,37,159.361
2016,6,19,21,25,0,1020.76,3.8,85.2,19.6,36.34,166.361
2016,6,19,21,55,0,1020.85,3.4,86.1,19.5,36.72,187.361
2016,6,19,22,25,0,1021.37,2.7,85.3,19.7,36.21,199.361
2016,6,19,22,55,0,1021.69,3,84.5,19.7,35.92,186.361
2016,6,19,23,25,0,1022.01,2.8,84,19.7,35.57,216.361
2016,6,19,23,55,0,1022.3,2.5,85.6,19.6,36.01,197.361
2016,6,20,0,25,0,1022.51,2.7,84.5,19.7,36.62,206.361
2016,6,20,0,55,0,1022.7,2.6,83.9,19.7,36.48,193.361
2016,6,20,1,25,0,1022.7,2.6,85.1,19.7,36.2,199.361
2016,6,20,1,55,0,1022.41,2.8,85.2,19.7,35.61,187.361
2016,6,20,2,25,0,1022.4,2,85.4,19.7,35.48,208.361
2016,6,20,2,55,0,1022.41,1.7,84.4,19.6,35.08,200.361
2016,6,20,3,25,0,1022.17,2.1,83.9,19.6,35.16,209.361
2016,6,20,3,55,0,1022.08,2.5,84.6,19.6,34.66,207.361
2016,6,20,4,25,0,1021.65,1.4,85.3,19.5,34.28,190.361
2016,6,20,4,55,0,1021.33,2.1,85.4,19.4,33.9,201.361
2016,6,20,5,25,0,1021.16,2.7,86.2,19.3,33.99,201.361
2016,6,20,5,55,0,1020.94,2.6,85.5,19.2,34.74,201.361
2016,6,20,6,25,0,1020.84,1.8,84.8,19.2,34.94,204.361
2016,6,20,6,55,0,1020.71,1.9,84.9,19.2,34.73,200.361
2016,6,20,7,25,0,1020.69,2.7,84.7,19.2,34.72,211.361
2016,6,20,7,55,0,1020.81,2.2,84.8,19.2,35.04,206.361
2016,6,20,8,25,0,1021.07,2.7,83.8,19.2,35,195.361
2016,6,20,8,55,0,1021.33,1.5,82.6,19.3,35.1,210.361
2016,6,20,9,25,0,1021.55,1.7,81.7,19.4,35.17,205.361
2016,6,20,9,55,0,1021.84,1.4,82.1,19.4,33.36,213.361
2016,6,20,10,25,0,1022.13,1,82.1,19.4,37.11,186.361
2016,6,20,10,55,0,1022.32,1.3,80.8,19.6,47.99,194.361
2016,6,20,11,25,0,1022.68,0.6,80.3,19.7,64.22,189.361
2016,6,20,11,55,0,1023.09,1,80.5,19.8,76.87,195.361
2016,6,20,12,25,0,1023.25,2,81.6,19.8,87.13,178.361
2016,6,20,12,55,0,1023.32,0.8,81.2,19.9,117.37,198.361
2016,6,20,13,25,0,1023.26,0.8,80.2,20.1,180.45,172.361
2016,6,20,13,55,0,1023.18,1.8,81.2,20,231.68,178.361
2016,6,20,14,25,0,1022.9,1.8,82.2,20,256.85,175.361
2016,6,20,14,55,0,1022.55,1.7,82.5,20.1,336.58,170.361
2016,6,20,15,25,0,1022.18,4,84.5,19.8,319.04,182.361
2016,6,20,15,55,0,1021.82,4.3,84.6,19.6,227.24,199.361
2016,6,20,16,25,0,1021.34,4.9,84,19.6,291.9,197.361
2016,6,20,16,55,0,1021.31,5.3,86.8,19.2,149.64,206.361
2016,6,20,17,25,0,1021.38,4.5,88.1,19,106.65,197.361
2016,6,20,17,55,0,1021.29,6,88.6,18.7,121.47,202.361
2016,6,20,18,25,0,1021.34,5.8,88,18.6,98.17,197.361
2016,6,20,18,55,0,1021.48,5.1,85,18.8,70.63,208.361
2016,6,20,19,25,0,1021.61,4.6,83.5,18.7,50.73,219.361
2016,6,20,19,55,0,1021.68,5.8,84.8,18.8,44.79,217.361
2016,6,20,20,25,0,1021.85,6.3,86.5,18.6,33.84,209.361
2016,6,20,20,55,0,1022.16,6.2,85.7,18.7,31.35,217.361
2016,6,20,21,25,0,1022.42,6.1,83.3,18.8,32.64,217.361
2016,6,20,21,55,0,1022.68,6.4,81.6,19,31.86,217.361
2016,6,20,22,25,0,1023.03,6.8,81,19,32.15,216.361
2016,6,20,22,55,0,1023.24,5.7,81.1,19.1,31,222.361
2016,6,20,23,25,0,1023.57,5,79.1,19.2,31.62,216.361
2016,6,20,23,55,0,1023.87,4.3,79.3,19.2,31.71,200.361
2016,6,21,0,25,0,1023.89,4.1,79.7,19.2,30.88,210.361
2016,6,21,0,55,0,1024.1,1.6,80.6,19.2,31.49,228.361
2016,6,21,1,25,0,1024.2,2.4,79.8,19.3,31.75,221.361
2016,6,21,1,55,0,1024.33,2.3,77.4,19.6,32.33,233.361
2016,6,21,2,25,0,1024.32,2.1,78.2,19.4,32.18,230.361
2016,6,21,2,55,0,1023.87,1.4,77.2,19.5,31.95,242.361
2016,6,21,3,25,0,1023.62,1.7,78.8,19.7,31.79,30.361
2016,6,21,3,55,0,1023.48,1.8,78.9,19.6,31.41,260.361
2016,6,21,4,25,0,1023.26,2.5,78.6,19.3,32.27,229.361
2016,6,21,4,55,0,1023.23,3.2,79.3,19,31.56,229.361
2016,6,21,5,25,0,1023.1,1.8,78.8,18.9,32.12,225.361
2016,6,21,5,55,0,1022.94,2,78.3,19.1,31.74,261.361
2016,6,21,6,25,0,1022.84,1.8,80,18.8,31.21,300.361
2016,6,21,6,55,0,1022.71,1.4,79,19.1,31.71,346.361
2016,6,21,7,25,0,1022.71,2.3,80.9,19.1,32.31,311.361
2016,6,21,7,55,0,1022.77,2.6,81.1,19,32.11,319.361
2016,6,21,8,25,0,1022.94,2.3,81,18.9,32.4,285.361
2016,6,21,8,55,0,1023.2,1.8,82.8,18.8,31.68,299.361
2016,6,21,9,25,0,1023.52,1.7,83.2,18.8,31.37,314.361
2016,6,21,9,55,0,1023.85,2.1,86.4,18.6,34.01,291.361
2016,6,21,10,25,0,1024.19,2.2,88,18.6,35.28,297.361
2016,6,21,10,55,0,1024.57,1.9,88.8,18.6,43.07,306.361
2016,6,21,11,25,0,1024.87,2,89.5,18.6,83.25,283.361
2016,6,21,11,55,0,1025.34,2.5,90.3,18.7,266.85,305.361
2016,6,21,12,25,0,1025.69,1.2,87.9,19.1,357.06,297.361
2016,6,21,12,55,0,1025.97,0.7,84,19.8,493.6,357.361
2016,6,21,13,25,0,1026.1,1.3,84.6,19.8,326.82,134.361
2016,6,21,13,55,0,1026.14,4.6,87.3,19.2,263.74,170.361
2016,6,21,14,25,0,1026.01,3.7,87.8,19,379.98,167.361
2016,6,21,14,55,0,1025.92,4.6,90.2,19.1,327.68,168.361
2016,6,21,15,25,0,1025.5,4.5,89.5,19.1,438.09,170.361
2016,6,21,15,55,0,1025.22,3.9,90.7,19,341.75,161.361
2016,6,21,16,25,0,1024.76,3.9,87,19,467.36,141.361
2016,6,21,16,55,0,1024.51,4.6,85.4,19.3,362.42,169.361
2016,6,21,17,25,0,1024.37,3.9,87.3,19.3,190,178.361
2016,6,21,17,55,0,1024.18,4.3,88,19.1,103.31,179.361
2016,6,21,18,25,0,1024.17,3.9,87.2,19.1,139.6,182.361
2016,6,21,18,55,0,1024.41,4,84.2,19.3,112.82,195.361
2016,6,21,19,25,0,1024.63,4.1,82.8,19.4,72.39,200.361
2016,6,21,19,55,0,1024.81,3.8,84.2,19.5,49.83,216.361
2016,6,21,20,25,0,1024.95,3.5,87,19.2,38.61,202.361
2016,6,21,20,55,0,1025.13,3.8,87.4,19,32.04,215.361
2016,6,21,21,25,0,1025.44,7,92.9,18.5,34.19,133.361
2016,6,21,21,55,0,1025.66,7.1,93.1,18.4,31.12,123.361
2016,6,21,22,25,0,1025.87,7.3,93.9,17.8,36.2,116.361
2016,6,21,22,55,0,1026.28,5.7,92.4,17.5,36.3,113.361
2016,6,21,23,25,0,1026.49,5.3,91,18.1,36.27,123.361
2016,6,21,23,55,0,1026.47,6.6,92.5,18.2,35.48,129.361
2016,6,22,0,25,0,1026.71,4.7,92.4,18,35.41,140.361
2016,6,22,0,55,0,1026.76,3.5,86.2,17.7,32.07,118.361
2016,6,22,1,25,0,1026.41,5.1,85.2,18.1,29.6,139.361
2016,6,22,1,55,0,1026.51,1.9,81.3,18.5,28.39,133.361
2016,6,22,2,25,0,1026.36,1.8,78,18.9,28.35,153.361
2016,6,22,2,55,0,1026.47,2.1,78.7,18.9,27.99,142.361
2016,6,22,3,25,0,1026.04,1.2,77.7,18.9,28.14,142.361
2016,6,22,3,55,0,1025.92,1.2,77.8,19,28.46,145.361
2016,6,22,4,25,0,1025.62,0.9,77.5,19.1,28.32,145.361
2016,6,22,4,55,0,1024.79,2.9,77.2,19.1,27.69,15.361
2016,6,22,5,25,0,1024.64,3.1,80.8,18.9,28.02,0.361
2016,6,22,5,55,0,1024.55,2.9,81.3,18.7,28.09,11.361
2016,6,22,6,25,0,1024.33,2.6,81.3,18.5,28.49,11.361
2016,6,22,6,55,0,1024,1.8,81.4,18.5,27.67,359.361
2016,6,22,7,25,0,1023.94,2.5,81.9,18.5,28.35,351.361
2016,6,22,7,55,0,1023.67,2,81.5,18.5,27.91,16.361
2016,6,22,8,25,0,1023.5,1.9,81.5,18.5,27.85,17.361
2016,6,22,8,55,0,1023.52,1.6,82.6,18.6,27.76,17.361
2016,6,22,9,25,0,1023.86,2.6,82.4,18.9,28.01,347.361
2016,6,22,9,55,0,1023.86,1.6,79,18.9,30.38,19.361
2016,6,22,10,25,0,1023.88,1.8,78.5,19.1,94.28,5.361
2016,6,22,10,55,0,1024.35,2.4,78.3,19.3,189.11,351.361
2016,6,22,11,25,0,1024.49,2.3,78.3,19.4,287.47,358.361
2016,6,22,11,55,0,1024.8,2.7,77.9,19.7,369.91,349.361
2016,6,22,12,25,0,1024.78,2.5,78.4,19.7,417.2,337.361
2016,6,22,12,55,0,1024.64,1.5,78.2,19.7,503.17,326.361
2016,6,22,13,25,0,1024.37,0.8,77.2,20.1,446.7,333.361
2016,6,22,13,55,0,1024.1,2.6,78.7,20.2,267.78,178.361
2016,6,22,14,25,0,1023.6,2.8,77.3,20.6,514.6,167.361
2016,6,22,14,55,0,1022.79,2.8,78.1,21.1,836.51,163.361
2016,6,22,15,25,0,1022.07,4.3,80.6,21.2,677,149.361
2016,6,22,15,55,0,1021.31,5.8,82.5,21.1,401.14,134.361
2016,6,22,16,25,0,1020.54,5.2,83.5,21.1,527.83,131.361
2016,6,22,16,55,0,1019.95,4.8,80.8,21.6,479.49,128.361
2016,6,22,17,25,0,1019.68,5.9,82,21.4,249.43,126.361
2016,6,22,17,55,0,1019.74,5.2,82,21.6,448.76,136.361
2016,6,22,18,25,0,1019.43,5.5,83.4,21.3,419.13,131.361
2016,6,22,18,55,0,1019.45,5,78.2,22,258.91,117.361
2016,6,22,19,25,0,1019.23,5.4,79.2,21.9,240.51,127.361
2016,6,22,19,55,0,1019.22,3.3,78,22.2,117.93,89.361
2016,6,22,20,25,0,1019.35,2.7,79.7,22,46.47,85.361
2016,6,22,20,55,0,1019.46,1.3,81.1,21.6,32.27,195.361
2016,6,22,21,25,0,1019.32,1.9,78.3,21.7,31.43,100.361
2016,6,22,21,55,0,1019.4,2.3,77.4,21.5,31.4,61.361
2016,6,22,22,25,0,1019.23,4.4,78.2,21.2,31,59.361
2016,6,22,22,55,0,1019.35,3.7,79.5,21.1,31.23,67.361
2016,6,22,23,25,0,1019.43,2,80.5,21,31.04,68.361
2016,6,22,23,55,0,1019.62,1.6,79,20.9,30.86,48.361
2016,6,23,0,25,0,1019.69,2.9,78.4,21,30.89,26.36
2016,6,23,0,55,0,1019.95,2.5,76.1,21.2,30.59,7.36
2016,6,23,1,25,0,1020.41,2.3,80.8,20.8,31.32,287.36
2016,6,23,1,55,0,1020.62,1,79.9,20.9,31.28,213.36
2016,6,23,2,25,0,1020.66,1.9,81.1,20.8,31.65,94.36
2016,6,23,2,55,0,1020.55,1.6,82.1,20.6,32.37,214.36
2016,6,23,3,25,0,1020.61,5.8,80.7,20.5,31.88,239.36
2016,6,23,3,55,0,1020.65,5.5,80.8,20.5,32.27,241.36
2016,6,23,4,25,0,1020.75,4.2,82.5,20.3,32.4,246.36
2016,6,23,4,55,0,1020.38,2,81.3,20.3,32.42,234.36
2016,6,23,5,25,0,1020.04,2.8,82.9,20.5,31.5,13.36
2016,6,23,5,55,0,1019.47,3.1,85,20.1,31.4,21.36
2016,6,23,6,25,0,1019.13,3.7,86.2,19.9,31.86,13.36
2016,6,23,6,55,0,1018.9,4,87.8,19.8,31.89,351.36
